percent,n_components,Mean Score in test,Std Score in test,Mean Training Time,Std Training Time,Mean Best Score in CV,Std Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
1,49,0.9801726252871512,0.0,0.1814424991607666,0.0,0.9725173157527249,0.0,0.9725173157527249,0.005339627464814365,0.13348941802978515,0.033649885744603175
2,98,0.9702031804090372,0.0,0.15896129608154297,0.0,0.9708877806622978,0.0,0.9708877806622978,0.0004891889916047848,0.16150588989257814,0.01843280124392316
4,196,0.9766264469076879,0.0,0.2564280033111572,0.0,0.9719075609185065,0.0,0.9719075609185065,0.005040547495838797,0.2436964988708496,0.03377686578094974
5,245,0.9801949282958271,0.0,0.2962217330932617,0.0,0.971294698261484,0.0,0.971294698261484,0.0046134835837745684,0.31426286697387695,0.059401408786340176
7,343,0.9769163860204741,0.0,0.43997788429260254,0.0,0.9717026518016049,0.0,0.9717026518016049,0.003930119868970018,0.6044588088989258,0.07589679241711865
9,442,0.9702031804090372,0.0,0.48960065841674805,0.0,0.9708877806622978,0.0,0.9708877806622978,0.0004891889916047848,0.7516839981079102,0.2162482470418312
10,491,0.9832504404844213,0.0,0.5982341766357422,0.0,0.9712967701433535,0.0,0.9712967701433535,0.00653473517637168,0.8529316425323487,0.13067114111878966
12,589,0.9761357807168187,0.0,0.8768110275268555,0.0,0.9721110197180998,0.0,0.9721110197180998,0.004701237595483766,1.0796589851379395,0.11848687741411833
13,638,0.9779423244195642,0.0,1.0218751430511475,0.0,0.9725166941881642,0.0,0.9725166941881642,0.004637321778325258,1.1908391475677491,0.17814832497888658
15,736,0.978499899636461,0.0,1.1342263221740723,0.0,0.972517108564538,0.0,0.972517108564538,0.005455525991450557,1.3045278072357178,0.3058665415069548
17,835,0.9780538394629436,0.0,1.3685965538024902,0.0,0.9719073537303196,0.0,0.9719073537303196,0.00442924893118337,1.4891615390777588,0.342609173579337
18,884,0.9702031804090372,0.0,1.1484084129333496,0.0,0.9708877806622978,0.0,0.9708877806622978,0.0004891889916047848,1.5523487091064454,0.31168099983744946
20,982,0.9702031804090372,0.0,1.3221025466918945,0.0,0.9708877806622978,0.0,0.9708877806622978,0.0004891889916047848,1.6801108360290526,0.28760493577873847
21,1031,0.9702031804090372,0.0,1.434626579284668,0.0,0.9708877806622978,0.0,0.9708877806622978,0.0004891889916047848,1.8177191734313964,0.391114920317249
23,1129,0.9770279010638535,0.0,1.7969207763671875,0.0,0.9714987786256378,0.0,0.9714987786256378,0.004592289806537217,2.1134470462799073,0.36796078366164564
25,1228,0.9783883845930816,0.0,2.0408716201782227,0.0,0.9717028589897918,0.0,0.9717028589897918,0.0037672943543508265,2.4106711387634276,0.4048376090754725
