,percent,n_components,Score in test,Training Time,Best Parameters,Best Score in CV,cv_mean_test_score,cv_std_test_score,cv_mean_fit_time,cv_std_fit_time
0,1,3,0.22155994144653524,0.0027887821197509766,"{'regressor__fourier_random_features__gamma': 0.0029603839189656206, 'regressor__svm__C': 6.30957344480193}",0.08504989526034035,0.08504989526034035,0.26851046602833195,0.004051017761230469,0.0031911906826346446
1,2,6,0.3135380361098592,0.01157999038696289,"{'regressor__fourier_random_features__gamma': 0.02061731110582645, 'regressor__svm__C': 100.0}",0.44190820260442176,0.44190820260442176,0.11266027262542963,0.009410524368286132,0.001742468033678512
2,4,13,0.5573458194067515,0.003100872039794922,"{'regressor__fourier_random_features__gamma': 0.0029603839189656206, 'regressor__svm__C': 6.30957344480193}",0.6923489395017093,0.6923489395017093,0.0805776792583367,0.0026781558990478516,0.00018537917683879827
3,5,16,0.7289794592025052,0.0041887760162353516,"{'regressor__fourier_random_features__gamma': 0.00042507351723443555, 'regressor__svm__C': 100.0}",0.7692203489583024,0.7692203489583024,0.0317506904489994,0.0029521942138671874,6.080517055892772e-05
4,7,23,0.7785891426017014,0.004458904266357422,"{'regressor__fourier_random_features__gamma': 0.00042507351723443555, 'regressor__svm__C': 100.0}",0.7412747253945995,0.7412747253945995,0.05436237170669819,0.003272247314453125,0.00011538349839154623
5,9,30,0.7751201310726102,0.0047609806060791016,"{'regressor__fourier_random_features__gamma': 0.00042507351723443555, 'regressor__svm__C': 100.0}",0.7996888209132245,0.7996888209132245,0.038943911027400836,0.0035086631774902343,3.6809419642080016e-05
6,10,33,0.7592414007634787,0.0062029361724853516,"{'regressor__fourier_random_features__gamma': 0.0029603839189656206, 'regressor__svm__C': 100.0}",0.785565479754173,0.785565479754173,0.05395253650033469,0.005299758911132812,0.0008370926277470027
7,12,40,0.7310415979680317,0.005203962326049805,"{'regressor__fourier_random_features__gamma': 0.00042507351723443555, 'regressor__svm__C': 100.0}",0.7900279319038473,0.7900279319038473,0.03786373987716241,0.0036132335662841797,8.105600556880355e-05
8,13,43,0.7493426847664286,0.0052967071533203125,"{'regressor__fourier_random_features__gamma': 0.00042507351723443555, 'regressor__svm__C': 100.0}",0.7950609398380691,0.7950609398380691,0.031355349690516024,0.0036841869354248048,0.00012651098195733834
9,15,50,0.7853788260338401,0.005628347396850586,"{'regressor__fourier_random_features__gamma': 0.00042507351723443555, 'regressor__svm__C': 100.0}",0.7982785950297826,0.7982785950297826,0.044003621177155415,0.003696155548095703,0.00022381373917837964
10,17,57,0.768382800350466,0.00569915771484375,"{'regressor__fourier_random_features__gamma': 0.00042507351723443555, 'regressor__svm__C': 100.0}",0.7962321471689655,0.7962321471689655,0.03814509627498393,0.005554580688476562,0.002003324930416178
11,18,60,0.7711821228688194,0.005687713623046875,"{'regressor__fourier_random_features__gamma': 0.00042507351723443555, 'regressor__svm__C': 100.0}",0.8008150227566148,0.8008150227566148,0.03435516406068876,0.006207084655761719,0.004411962793293965
12,20,67,0.7616262062215766,0.00893092155456543,"{'regressor__fourier_random_features__gamma': 0.00042507351723443555, 'regressor__svm__C': 100.0}",0.8039473468707221,0.8039473468707221,0.026310057052480424,0.012433767318725586,0.01064590946115498
13,21,70,0.7710153297285427,0.01064920425415039,"{'regressor__fourier_random_features__gamma': 0.00042507351723443555, 'regressor__svm__C': 100.0}",0.7970465010552434,0.7970465010552434,0.03460708479016026,0.01978640556335449,0.01516931472561009
14,23,77,0.7288745028932171,0.009346961975097656,"{'regressor__fourier_random_features__gamma': 0.0029603839189656206, 'regressor__svm__C': 6.30957344480193}",0.7970323727124031,0.7970323727124031,0.025056040748601602,0.0039035797119140623,0.00010852266894544377
15,25,84,0.7762185727919042,0.008394002914428711,"{'regressor__fourier_random_features__gamma': 0.00042507351723443555, 'regressor__svm__C': 100.0}",0.8013595586089064,0.8013595586089064,0.03714418065211495,0.005301570892333985,0.0012676682229147236
